id,dataset_id,category,prompt,completion,group_id
multi-food-data.csv:000727,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ate full fat cottage cheese 150 g + strawberries 100 grams + 15 grams raw peanuts snack 28d ago""}]","{""items"":[{""name"":""cottage cheese, full fat, large or small curd"",""quantity"":150,""unit"":""g""},{""name"":""strawberries, raw"",""quantity"":100,""unit"":""g""},{""name"":""peanuts, raw"",""quantity"":15,""unit"":""g""}],""mealType"":""snack""}","multi-food-data.csv:[""cottage cheese, full fat, large or small curd"",""strawberries, raw"",""peanuts, raw""]"
multi-food-data.csv:000728,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""plain nonfat greek yogurt g150 + 150 g strawberries + raw peanuts 15 grams -9h""}]","{""items"":[{""name"":""yogurt, greek, plain, nonfat"",""quantity"":150,""unit"":""g""},{""name"":""strawberries, raw"",""quantity"":150,""unit"":""g""},{""name"":""peanuts, raw"",""quantity"":15,""unit"":""g""}],""mealType"":""unknown""}","multi-food-data.csv:[""yogurt, greek, plain, nonfat"",""strawberries, raw"",""peanuts, raw""]"
multi-food-data.csv:000729,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ate plain nonfat yogurt 100 grams + 150g red delicious apple + g15 raw english walnut halves bf -16h""}]","{""items"":[{""name"":""yogurt, plain, nonfat"",""quantity"":100,""unit"":""g""},{""name"":""apples, red delicious, with skin, raw"",""quantity"":150,""unit"":""g""},{""name"":""nuts, walnuts, english, halves, raw"",""quantity"":15,""unit"":""g""}],""mealType"":""breakfast""}","multi-food-data.csv:[""yogurt, plain, nonfat"",""apples, red delicious, with skin, raw"",""nuts, walnuts, english, halves, raw""]"
multi-food-data.csv:000730,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ate raspberries 100 gr + whole raw almonds g30 + plain nonfat greek yogurt g100 breakfast -5d""}]","{""items"":[{""name"":""raspberries, raw"",""quantity"":100,""unit"":""g""},{""name"":""nuts, almonds, whole, raw"",""quantity"":30,""unit"":""g""},{""name"":""yogurt, greek, plain, nonfat"",""quantity"":100,""unit"":""g""}],""mealType"":""breakfast""}","multi-food-data.csv:[""raspberries, raw"",""nuts, almonds, whole, raw"",""yogurt, greek, plain, nonfat""]"
multi-food-data.csv:000731,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""plain nonfat yogurt 200g + g200 red delicious apple + 30 g raw english walnut halves breakfast 7d ago""}]","{""items"":[{""name"":""yogurt, plain, nonfat"",""quantity"":200,""unit"":""g""},{""name"":""apples, red delicious, with skin, raw"",""quantity"":200,""unit"":""g""},{""name"":""nuts, walnuts, english, halves, raw"",""quantity"":30,""unit"":""g""}],""mealType"":""breakfast""}","multi-food-data.csv:[""yogurt, plain, nonfat"",""apples, red delicious, with skin, raw"",""nuts, walnuts, english, halves, raw""]"
multi-food-data.csv:000732,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""cup1 2% cottage cheese + strawberries 100 g + 15 grams raw english walnut halves snack 15h ago""}]","{""items"":[{""name"":""cheese, cottage, lowfat, 2% milkfat"",""quantity"":1,""unit"":""cup""},{""name"":""strawberries, raw"",""quantity"":100,""unit"":""g""},{""name"":""nuts, walnuts, english, halves, raw"",""quantity"":15,""unit"":""g""}],""mealType"":""snack""}","multi-food-data.csv:[""cheese, cottage, lowfat, 2% milkfat"",""strawberries, raw"",""nuts, walnuts, english, halves, raw""]"
multi-food-data.csv:000733,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ate full fat cottage cheese 150 grams + 15 g whole raw almonds + red delicious apple g150 snack""}]","{""items"":[{""name"":""cottage cheese, full fat, large or small curd"",""quantity"":150,""unit"":""g""},{""name"":""nuts, almonds, whole, raw"",""quantity"":15,""unit"":""g""},{""name"":""apples, red delicious, with skin, raw"",""quantity"":150,""unit"":""g""}],""mealType"":""snack""}","multi-food-data.csv:[""cottage cheese, full fat, large or small curd"",""nuts, almonds, whole, raw"",""apples, red delicious, with skin, raw""]"
multi-food-data.csv:000734,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""full fat cottage cheese 200 g + raw peanuts 15 grams + raspberries g100 343 cal snack""}]","{""items"":[{""name"":""cottage cheese, full fat, large or small curd"",""quantity"":200,""unit"":""g""},{""name"":""peanuts, raw"",""quantity"":15,""unit"":""g""},{""name"":""raspberries, raw"",""quantity"":100,""unit"":""g""}],""mealType"":""snack""}","multi-food-data.csv:[""cottage cheese, full fat, large or small curd"",""peanuts, raw"",""raspberries, raw""]"
multi-food-data.csv:000735,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""whole raw almonds 15 g + 100g red delicious apple + plain nonfat greek yogurt 200 gr breakfast 17h ago""}]","{""items"":[{""name"":""nuts, almonds, whole, raw"",""quantity"":15,""unit"":""g""},{""name"":""apples, red delicious, with skin, raw"",""quantity"":100,""unit"":""g""},{""name"":""yogurt, greek, plain, nonfat"",""quantity"":200,""unit"":""g""}],""mealType"":""breakfast""}","multi-food-data.csv:[""nuts, almonds, whole, raw"",""apples, red delicious, with skin, raw"",""yogurt, greek, plain, nonfat""]"
multi-food-data.csv:000736,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ate 100 gr plain nonfat greek yogurt + red delicious apple 200 g + raw english walnut halves 30 gr snack -8d""}]","{""items"":[{""name"":""yogurt, greek, plain, nonfat"",""quantity"":100,""unit"":""g""},{""name"":""apples, red delicious, with skin, raw"",""quantity"":200,""unit"":""g""},{""name"":""nuts, walnuts, english, halves, raw"",""quantity"":30,""unit"":""g""}],""mealType"":""snack""}","multi-food-data.csv:[""yogurt, greek, plain, nonfat"",""apples, red delicious, with skin, raw"",""nuts, walnuts, english, halves, raw""]"
multi-food-data.csv:000737,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""100 gr plain whole milk yogurt + g100 raspberries + 20 g raw peanuts""}]","{""items"":[{""name"":""yogurt, plain, whole milk"",""quantity"":100,""unit"":""g""},{""name"":""raspberries, raw"",""quantity"":100,""unit"":""g""},{""name"":""peanuts, raw"",""quantity"":20,""unit"":""g""}],""mealType"":""unknown""}","multi-food-data.csv:[""yogurt, plain, whole milk"",""raspberries, raw"",""peanuts, raw""]"
multi-food-data.csv:000738,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ate 1 cup 2% cottage cheese + 150 gr raspberries + g15 raw english walnut halves 364kcal snack -29d""}]","{""items"":[{""name"":""cheese, cottage, lowfat, 2% milkfat"",""quantity"":1,""unit"":""cup""},{""name"":""raspberries, raw"",""quantity"":150,""unit"":""g""},{""name"":""nuts, walnuts, english, halves, raw"",""quantity"":15,""unit"":""g""}],""mealType"":""snack""}","multi-food-data.csv:[""cheese, cottage, lowfat, 2% milkfat"",""raspberries, raw"",""nuts, walnuts, english, halves, raw""]"
multi-food-data.csv:000739,multi-food-data.csv,food,"[{""role"":""system"",""content"":""The user selected the food category. Extract only the food items and explicit meal type from the input. Return one compact JSON object with items and mealType. Preserve item order. Each item must contain name, quantity, and unit. Use mealType unknown when no meal is explicitly named. Do not output calories, time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""20g raw peanuts + red delicious apple 150 gr + plain nonfat greek yogurt 200 g 6h ago""}]","{""items"":[{""name"":""peanuts, raw"",""quantity"":20,""unit"":""g""},{""name"":""apples, red delicious, with skin, raw"",""quantity"":150,""unit"":""g""},{""name"":""yogurt, greek, plain, nonfat"",""quantity"":200,""unit"":""g""}],""mealType"":""unknown""}","multi-food-data.csv:[""peanuts, raw"",""apples, red delicious, with skin, raw"",""yogurt, greek, plain, nonfat""]"
